float-col,integer-col,string-col,extra-string-col,extra-integer-col
64.09,3310,Wallace,Andrea,Ukraine
59.71,8496,Marshall,Irene,Netherlands
17.71,6628,Armstrong,Larry,Pakistan
45.64,6759,Rose,Steve,China
56.49,9543,Bennett,Christine,China
8.81,200,Johnston,Katherine,Russia
69.53,1969,Burton,Patricia,Pakistan
6.31,5819,Palmer,Anne,China
41.73,1608,Johnson,Anthony,China
97.64,5575,Howell,Earl,Finland
76.69,3730,Wagner,Nancy,France
12.99,9876,Thompson,Anna,France
56.59,7630,Fuller,Christina,Portugal
42.7,5823,Cox,Edward,Estonia
22.78,6673,Fields,Christine,Afghanistan
91.13,8398,Myers,David,Portugal
20.42,54,Cunningham,Joyce,Philippines
17.14,8967,King,Shawn,China
68.09,8467,Arnold,Irene,Portugal
73.63,3534,Butler,Denise,Sweden
30.72,5307,Cooper,Sandra,Bosnia and Herzegovina
52.78,4412,Wagner,Donna,Sweden
45.12,6683,Barnes,Martin,China
37.93,536,Ramos,Cheryl,Portugal
7.57,3331,Stanley,Robert,Indonesia
40.33,3649,Wood,Cynthia,Portugal
99.83,278,Reyes,Michelle,Brazil
40.29,134,Davis,Jason,Portugal
56.67,7328,Washington,Wanda,Croatia
23.2,1012,Mason,Joe,United States
18.43,2588,Martinez,Marilyn,China
18.79,8267,Daniels,Harold,China
99.29,6927,Robertson,Tina,Ukraine
56.68,5425,Wright,Scott,Finland
14.86,2231,Perkins,Benjamin,Dominican Republic
81.18,2095,Campbell,Stephen,Poland
17.99,4819,Ray,Scott,Portugal
50.67,7668,Wright,Phyllis,Portugal
31.57,3880,Bishop,Edward,East Timor
70.91,3710,Nguyen,Christopher,Portugal
73.87,8301,Peters,Ruby,Serbia
23.74,7045,Gibson,Melissa,Colombia
3.84,4312,Young,Frances,Japan
23.26,3652,Martin,Joe,Kazakhstan
13.08,8794,Williamson,Victor,Indonesia
88.55,7880,Hunt,Timothy,Mexico
79.28,9859,Mcdonald,Michael,China
11.02,7843,Rose,Shawn,Bulgaria
4.34,4918,Wallace,Chris,Japan
21.03,526,Williamson,Matthew,Sweden
85.16,6097,Boyd,Catherine,Kyrgyzstan
59.11,9037,Johnson,Fred,Indonesia
30.44,7494,Jackson,Diana,China
96.51,9852,Reed,Katherine,Sweden
58.38,4626,Austin,Douglas,Portugal
2.83,8080,Lewis,Julie,Vietnam
58.2,7366,Mendoza,Mark,Portugal
81.97,7683,Peterson,Denise,Saint Lucia
18.73,3403,Harvey,Earl,Greece
12.98,4308,Tucker,Jacqueline,Portugal
50.31,2310,Woods,Kenneth,China
53.94,6013,Murphy,John,Greece
31.75,5800,Rogers,Gerald,China
41.36,1455,Campbell,Frank,China
34.58,6710,Hughes,Angela,Portugal
42.82,5381,Williamson,Emily,China
65.61,894,Chapman,Martin,Sweden
28.67,739,Graham,Christine,Indonesia
73.42,2219,Schmidt,Jose,Ukraine
69.62,9609,Burns,Diana,Pakistan
64.76,6937,Castillo,Karen,Poland
70.21,5664,Alexander,Theresa,Portugal
28.16,3918,Green,Charles,Thailand
94.47,1735,Garza,Margaret,China
41.86,90,Griffin,Diana,Portugal
16.15,115,Lopez,Christine,China
41.38,8870,Foster,Edward,Portugal
57.82,8297,Watkins,Martha,Portugal
20.51,4722,Dixon,Ralph,Peru
19.04,8556,Franklin,John,Portugal
11.93,9142,Dunn,Catherine,Sweden
88.1,9560,Cunningham,Jeffrey,Pakistan
21.47,9350,Reyes,Todd,Iran
62.9,5038,Lee,Dennis,Portugal
43.24,6025,Watson,Robin,Portugal
69.11,841,Gordon,Jeffrey,Portugal
12.04,298,Turner,Billy,Portugal
75.62,5668,Davis,Laura,Portugal
81.89,9094,Harper,Eugene,China
1.15,8529,Richardson,Martin,Portugal
74.1,5916,Simmons,Justin,Jamaica
36.33,3957,Brown,Henry,Russia
48.87,5227,Ross,Lillian,Portugal
53.77,710,Griffin,Anthony,Syria
66.42,9234,Shaw,Victor,Ireland
51.33,6626,Williamson,Martha,China
53.54,2156,Carroll,Harry,Bangladesh
31.42,7505,Fields,Julia,Portugal
21.55,6096,Johnson,Margaret,Indonesia
6.76,9251,Bishop,Willie,France
74.67,6320,Harper,Carlos,Philippines
83.8,6374,Andrews,Victor,Portugal
17.26,8335,Fields,Ashley,Russia
9.03,5140,Young,Benjamin,Indonesia
12.39,850,Greene,Nicholas,Portugal
30.4,3057,Lawson,Bonnie,Madagascar
36.85,7897,Wood,Billy,China
14.5,2309,Vasquez,Margaret,Thailand
2.3,3797,Little,Ronald,Russia
10.42,4975,Hayes,Lisa,Sweden
4.17,6294,Gray,Philip,Poland
76.32,4172,Jones,Joyce,Indonesia
48.29,236,Woods,Amanda,Philippines
24.45,8770,Hawkins,Edward,Colombia
84.65,2551,Dean,Billy,Portugal
83.91,6559,Franklin,Antonio,Portugal
33.25,3170,Barnes,Shawn,Chile
93.65,9996,Reed,Nancy,Sri Lanka
55.48,2554,Jones,Gloria,Portugal
3.25,1578,Gonzalez,Russell,Finland
82.18,4707,Day,James,Portugal
14.03,7816,Hunter,Beverly,Portugal
19.18,6024,Brooks,Matthew,Tunisia
29.12,6752,Wheeler,Jimmy,Tunisia
87.67,6046,Lynch,Janet,Japan
20.34,8043,Hall,Joshua,China
92.4,7594,Fowler,Jimmy,Colombia
25.21,3781,Spencer,Elizabeth,Indonesia
3.24,3216,Andrews,Julie,Portugal
79.62,8829,Baker,Amanda,Mexico
35.87,8974,Holmes,Kevin,Portugal
79.18,2744,Franklin,Bonnie,Indonesia
57.71,8802,Warren,Sean,Nigeria
24.36,7477,Stanley,Jonathan,Ukraine
73.94,9932,Bennett,Barbara,Portugal
98.73,669,Simpson,Jack,Argentina
37.39,2876,Cole,Denise,China
53.12,9355,Brooks,Ernest,Philippines
58.4,6317,Mills,Helen,Argentina
95.66,3485,Moreno,Paul,Portugal
16.46,8250,Mitchell,Fred,Russia
95.45,5536,Reed,Martin,Portugal
22.59,6295,Hunt,Catherine,Belarus
90.96,1152,Stewart,Louis,Philippines
41.58,662,Palmer,David,United States
42.47,6226,Thompson,Marilyn,Kosovo
77.45,5341,Holmes,Donald,Thailand
17.84,1911,Perkins,Carl,China
42.4,4025,Nichols,Joe,Palestinian Territory
65.25,9599,Frazier,Julie,Honduras
6.28,2749,Rivera,Paul,Poland
34.59,8508,Burns,Gloria,Egypt
88.35,6788,Freeman,Sarah,Brazil
40.77,9089,Holmes,Shawn,Russia
99.35,3352,Gibson,Andrea,Ivory Coast
26.92,3816,Harris,Debra,Portugal
38.81,8263,Brown,Jack,Portugal
1.54,292,Grant,Janet,Latvia
2.15,7048,Jackson,Katherine,Russia
92.31,6353,Hayes,Eric,Indonesia
33.73,832,Gilbert,Denise,Germany
36.81,4724,Morrison,Paula,China
3.83,439,Bailey,Theresa,Portugal
74.18,4360,Perry,Lois,Uruguay
42.9,8812,Berry,Lori,China
79.5,7473,Campbell,Linda,Indonesia
79.82,7125,Tucker,Henry,Portugal
46.72,9284,Jackson,Terry,Philippines
12.57,2733,Hughes,Beverly,China
83.71,4395,Stevens,John,Peru
12.5,1571,Boyd,Laura,China
20.73,3283,Henry,Terry,China
28.12,2082,Harris,Beverly,Hungary
11.52,3124,Smith,Alice,Indonesia
41.86,8781,Davis,Kathy,Indonesia
13.13,3152,Taylor,Theresa,Portugal
27.83,360,Watkins,Rachel,Bolivia
61.57,7488,Rodriguez,Beverly,China
85.85,3629,Wilson,Fred,Indonesia
27.57,706,Hudson,Anthony,Portugal
46.79,5022,Lawson,Kathleen,Indonesia
55.28,8618,Ross,Jane,Russia
97.51,7267,Harris,Elizabeth,Russia
70.28,3958,Cook,Virginia,Sweden
54.97,2189,Morrison,Andrea,China
88.19,1205,Bell,Thomas,China
51.07,8031,Campbell,Brenda,Portugal
4.84,3610,Thompson,Norma,Portugal
16.2,6749,Nguyen,Shawn,Portugal
12.99,4275,Turner,Amy,Poland
22.48,4920,Palmer,Julia,China
43.1,6589,Sanchez,Gloria,China
96.33,2406,Ramos,Howard,United States
31.12,882,Wood,Tammy,Belarus
87.04,1235,Carter,Billy,Portugal
23.01,4951,Mitchell,Joyce,Portugal
83.47,666,Little,Eric,Guatemala
56.86,9280,Boyd,Brandon,Peru
11.35,6335,Diaz,Brandon,Serbia
51.57,2993,Murphy,Albert,Thailand
92.08,6891,Adams,Larry,Portugal
61.11,5347,Morales,Mark,Portugal
55.53,3740,Turner,Maria,China
42.02,4328,Rodriguez,Jesse,Portugal
78.06,5697,Hart,Judith,Portugal
89.78,4093,Harris,Jonathan,Portugal
64.03,934,Wagner,Jason,Portugal
38.96,9708,Lawrence,William,China
98.66,3668,Gonzales,Steve,China
45.65,6597,Oliver,Judy,Portugal
4.13,8814,Roberts,Thomas,China
56.06,1671,Mills,Emily,China
15.67,7384,Ellis,David,Serbia
94.4,5576,Hawkins,Barbara,Saint Lucia
58.16,1428,Gardner,Carol,Russia
75.05,2707,Rogers,Philip,Portugal
57.39,8482,Green,Sara,Portugal
25.75,4064,Riley,Jessica,China
53.64,8572,Weaver,Peter,Tanzania
14.53,5316,Reynolds,Philip,Philippines
19.56,8370,Gutierrez,Gary,Pakistan
32.88,4836,Freeman,Craig,France
46.48,7038,Sullivan,Deborah,Mauritius
47.49,318,Hall,Sarah,Portugal
16.5,8430,Phillips,Carlos,Ecuador
33.49,1834,Banks,David,Philippines
73.1,3626,Porter,Jeffrey,United States
36.75,1564,Mason,Timothy,Portugal
95.96,1002,Fields,Jesse,Peru
42.29,56,Moore,Alan,Portugal
11.39,1727,Black,Lillian,Portugal
74.46,7389,Welch,Deborah,Armenia
34.29,8584,Knight,Karen,Russia
8.5,6865,Cunningham,Kenneth,Brazil
74.8,7954,Morris,Tammy,Denmark
84.6,8354,Lewis,Matthew,Russia
48.06,485,Wright,Raymond,Portugal
45.6,1795,Jenkins,Timothy,Brazil
76.22,9054,Moreno,James,Brazil
74.07,3390,Bailey,Irene,China
99.8,2072,Mccoy,Sharon,Brazil
2.51,4664,Martin,Carl,Portugal
4.16,3526,Hayes,Lori,France
56.79,4073,Gomez,Kathleen,Portugal
83.31,770,Simpson,Andrew,Portugal
34.17,3165,Morgan,Michael,China
32.41,237,Perry,Maria,China
88.05,6196,Ruiz,Keith,Ukraine
11.92,2264,Carpenter,Debra,Vietnam
75.07,8274,Ryan,Mark,Portugal
2.13,5672,Phillips,Dorothy,Philippines
76.36,8097,Lopez,Wayne,Nepal
44.86,9702,Ramirez,Frances,Indonesia
60.54,3819,Morales,Phyllis,Portugal
90.5,3406,Johnston,Terry,France
39.93,6053,Gonzales,Juan,Vietnam
72.28,4198,Jordan,Mildred,Indonesia
33.77,2824,Banks,Norma,Czech Republic
34.01,4594,Sims,Steven,Russia
47.69,8677,Frazier,Wayne,Portugal
12.64,4117,Owens,Christine,Portugal
74.55,8120,Fernandez,Alan,Portugal
81.96,6655,Cunningham,Peter,Poland
63.83,313,Richardson,Sharon,Philippines
30.42,703,Austin,Robin,Portugal
15.26,9822,Rivera,Jack,Malta
63.46,9745,Austin,Sharon,Nigeria
44.06,5443,Perry,Lois,Portugal
49.41,1290,Myers,Roy,France
88.69,1343,Franklin,Eugene,Colombia
94.2,63,Nelson,Jean,China
67.86,4322,Frazier,Harold,China
33.14,3202,Spencer,Frank,Japan
2.81,4940,Hanson,Marilyn,Portugal
97.01,2435,Freeman,Amanda,Portugal
19.86,9968,Chavez,Melissa,Portugal
67.54,6113,Sanders,Eric,Russia
10.88,4856,Stephens,Denise,Russia
59.15,4188,Ruiz,Bonnie,Portugal
34.02,1814,White,Kelly,China
96.13,8788,Hunter,Heather,China
27.41,3291,Spencer,Sean,Portugal
92.16,9699,Andrews,Dennis,El Salvador
74.93,134,Bailey,Carlos,Portugal
88.48,1556,Gutierrez,Heather,Ukraine
78.7,7841,Schmidt,Fred,Argentina
45.22,569,Gonzalez,Alice,China
12.47,5993,Lynch,Julie,Sweden
78.27,3497,Lawson,Teresa,Argentina
91.39,6813,Nichols,Gloria,South Africa
51.78,8391,Flores,Pamela,Indonesia
19.57,4412,Gibson,Ann,Portugal
80.13,5383,Duncan,Tina,China
28.42,300,Moreno,Carol,Iran
24.16,7077,Williamson,Annie,Philippines
49.86,465,Gray,Bruce,Japan
42.45,2723,Cook,Roger,Brazil
87.93,6400,Austin,Edward,Brazil
59.06,8065,Flores,Aaron,Philippines
22.96,8696,Adams,Shirley,Portugal
87.37,654,George,Pamela,Greece
49.02,4408,Bell,Sharon,Philippines
93.04,7770,Perez,Jean,China
68.55,3285,Mendoza,Andrew,Poland
24.8,7722,Myers,John,Indonesia
19.88,4779,Simmons,Victor,China
87.44,534,Bailey,Benjamin,Portugal
62.58,6611,Mitchell,Ernest,Russia
71.95,3609,Anderson,Laura,Iran
69.82,8221,Sanchez,Jeffrey,Portugal
6.82,2137,Hudson,Carol,Portugal
96.69,9101,Graham,Justin,Ethiopia
88.52,1570,Robinson,Beverly,Portugal
92.59,2075,Kelly,Roy,China
65.97,7720,Bryant,Susan,Pakistan
35.3,889,Romero,Emily,Azerbaijan
44.98,3978,Young,Alan,Japan
77.57,650,Chavez,Bobby,Portugal
99.36,6633,Martinez,Raymond,Indonesia
63.19,198,Mason,Doris,United States
6.54,5953,Carter,Nancy,China
57.55,2696,Hunter,Ann,Russia
21.47,2161,Wheeler,Michael,Colombia
18.49,6549,Spencer,Philip,Malaysia
75.3,3737,Dean,Brian,Uzbekistan
62.82,99,Rogers,Lori,Argentina
43.24,6067,Harrison,Earl,Botswana
92.45,3276,Rice,Walter,Philippines
95.3,2155,Green,David,China
48.91,7277,Gray,Linda,Portugal
84.2,4884,Hansen,Kimberly,Philippines
11.69,4734,Campbell,Mark,Portugal
7.82,1929,Evans,Walter,Colombia
41.92,9974,Bell,Dennis,China
92.13,3438,Armstrong,Joan,China
70.06,1406,Payne,Susan,Benin
93.72,3116,Mitchell,Beverly,Serbia
50.83,2809,Jackson,Matthew,Dominican Republic
70.83,1308,Greene,Mark,Portugal
10.05,4904,Thomas,Clarence,China
95.72,5407,Shaw,Lois,China
58.99,1158,Stone,Juan,Portugal
17.84,5662,Phillips,Sharon,New Zealand
89.16,9144,Banks,Anne,Venezuela
68.78,1040,Morrison,Gregory,Russia
87.79,6591,Hall,Sandra,Indonesia
63.07,7826,Graham,Kevin,Germany
13.71,8916,Porter,Beverly,China
20.3,1638,Watson,Debra,Czech Republic
93.77,219,Stone,Marie,Portugal
82.8,7200,Ferguson,Diane,Ecuador
87.25,223,Wells,Ashley,Brazil
63.49,8721,Mitchell,Nancy,United States
68.72,9557,Payne,John,Russia
96.69,6657,Warren,Martha,Russia
5.74,726,Ross,Sean,Portugal
89.2,3067,Fox,Phyllis,Portugal
39.07,5052,Black,Samuel,Portugal
59.56,1338,Roberts,Aaron,China
38.75,7280,Henderson,Lisa,Greece
34.51,9093,Gilbert,Ronald,Indonesia
38.06,4511,Ramos,Sara,China
94.39,9021,Carter,Clarence,Ukraine
90.23,6580,Tucker,Paul,Jamaica
7.81,9839,Jordan,Ronald,Russia
73.55,9086,Hawkins,Tammy,Portugal
2.48,9193,Bishop,Maria,Portugal
65.49,5034,Elliott,Ann,Indonesia
29.73,8726,Fox,Norma,Philippines
23.92,5660,Kelly,Melissa,China
82.26,9091,Carter,Wanda,Vietnam
26.51,6613,Green,Janet,Poland
18.47,626,Ross,Kathleen,Portugal
63.93,7758,Campbell,Shirley,Portugal
18.78,7545,Smith,Earl,Mongolia
58.23,1842,Burke,Daniel,Sweden
38.63,8823,Medina,Diana,Philippines
72.17,9104,Sims,Jennifer,China
21.3,4173,Hernandez,Doris,Indonesia
74.45,9759,Simpson,Betty,Russia
14.73,4985,Morgan,Dorothy,Portugal
36.55,7626,Washington,John,China
25.26,2624,Williams,Jeffrey,Portugal
53.8,9522,Lawson,Bonnie,Japan
14.24,8707,Nguyen,Ashley,Russia
66.96,4492,Gutierrez,Bonnie,Indonesia
66.49,5281,Peters,Louis,Vietnam
85.64,1900,Schmidt,Pamela,Spain
5.65,1696,Welch,Michael,Madagascar
63.8,5575,Andrews,Scott,Portugal
20.32,3075,Gonzales,Kathryn,Philippines
3.8,9673,Green,Sara,Armenia
76.71,6164,Smith,Patricia,France
36.09,2395,Flores,Raymond,Portugal
9.15,809,Perez,Aaron,Sweden
17.29,9635,Castillo,Gary,China
39.88,5267,Richards,Richard,Poland
40.89,5623,Holmes,Willie,Poland
71.41,5277,Lane,Cheryl,Poland
7.66,4233,Simpson,Shirley,Indonesia
26.58,9463,Parker,Willie,Malaysia
64.02,8511,Mcdonald,George,Portugal
91.89,4452,Medina,Alice,Canada
33.38,1402,Lane,Amy,Madagascar
39.47,4022,Rodriguez,Roger,Portugal
28.07,3168,Morales,Mildred,China
94.06,8150,Marshall,Howard,Portugal
79.25,3923,Wood,Chris,China
13.56,4585,Chavez,Doris,China
48.41,2094,Carter,Cynthia,Peru
56.71,6408,Ortiz,Frank,Portugal
1.88,57,Howard,Stephen,Poland
6.26,6989,Hernandez,Ernest,Indonesia
11.62,2493,Wheeler,Wayne,Canada
14.29,7082,Simmons,Diane,Bangladesh
99.49,3758,Harper,Roger,China
7.67,682,Cooper,Kathleen,Portugal
33.88,9489,Arnold,Sarah,China
17.07,9356,Ramirez,Betty,Latvia
64.17,4724,Schmidt,Craig,Brazil
24.91,2053,Williams,Donna,Indonesia
37.36,3579,Carroll,Andrea,China
60.31,5317,Woods,Bonnie,Philippines
29.36,3161,Hernandez,James,China
15.13,978,Robertson,Gerald,Russia
32.73,2794,Hart,Lawrence,Sri Lanka
3.33,8369,Moreno,Ruth,Sri Lanka
12.42,8268,Price,Wanda,China
68.54,9461,Butler,Terry,Argentina
62.76,1941,Collins,Andrew,Portugal
29.09,9891,Hart,Frances,Indonesia
23.06,6779,Marshall,Denise,Colombia
30.73,9968,Howell,Mark,Belarus
5.41,5163,Martinez,Joe,France
37.44,4994,Reyes,Irene,Portugal
33.62,6755,Harris,Judith,China
86.2,3223,Lopez,Mark,Czech Republic
28.06,4903,Reed,Fred,Japan
12.61,8764,Cooper,Melissa,Portugal
51.49,7546,Weaver,Jennifer,Brazil
53.97,6705,Hanson,Sarah,China
58.24,5172,Murphy,Virginia,China
75.03,6607,Burton,Howard,Philippines
91.63,8506,Sims,Jessica,Portugal
98.16,1913,Perez,Christina,Western Sahara
84.67,3728,Duncan,Jimmy,Peru
73.92,9073,Frazier,Doris,Ecuador
86.26,6038,Gomez,Elizabeth,Philippines
70.28,288,Elliott,Johnny,Ireland
92.77,2060,Simpson,Christine,Portugal
91.31,6232,Berry,Steve,Czech Republic
15.89,7678,Graham,Ashley,Portugal
34.25,5864,Washington,Margaret,China
51.55,1416,Harris,Carolyn,China
58.95,3500,Burke,Joyce,Guatemala
57.56,4965,Hunter,Laura,Portugal
36.84,9899,Marshall,Harold,Philippines
45.52,307,Mason,Samuel,Armenia
33.5,194,Rodriguez,Margaret,United States
74.55,8578,Coleman,Bonnie,China
3.02,6013,Hart,Maria,Colombia
39.27,9944,Snyder,Scott,Cuba
65.73,3709,Day,Arthur,Nigeria
71.5,1344,Russell,Ann,Bulgaria
92.82,9827,Ramirez,Theresa,Portugal
80.53,4421,Wagner,Kevin,Indonesia
59.34,2613,Dixon,Norma,Portugal
4.39,5831,Schmidt,Edward,Portugal
41.28,9046,Thomas,Ralph,Ireland
2.73,8707,Phillips,Edward,Portugal
20.82,5304,Woods,Jesse,Philippines
21.15,1336,Carroll,Betty,Eritrea
92.51,6356,Duncan,Donna,China
27.38,2030,Ellis,Cheryl,Portugal
38.32,2761,Hayes,Ralph,Philippines
44.02,9054,Austin,Ann,Portugal
11.2,7400,Robinson,Lillian,Guatemala
51.77,7992,Butler,Matthew,Indonesia
54.53,2977,Evans,Andrew,Czech Republic
31.41,7137,Pierce,Rose,Portugal
9.55,456,Harvey,Mary,China
10.36,6433,Morales,Donald,Portugal
36.26,6621,Meyer,Raymond,Philippines
73.79,8778,Boyd,Roy,Portugal
13.37,2633,Hernandez,Joyce,Portugal
12.38,1132,Wallace,Douglas,Russia
58.32,1964,Webb,Evelyn,Indonesia
18.2,9513,Jones,Bonnie,South Africa
11.65,5557,Roberts,Jessica,Portugal
73.66,8953,Harrison,Jack,Russia
64.41,5692,Lewis,Steve,Malaysia
1.07,4300,Webb,Sarah,New Caledonia
97.13,7497,Franklin,Jennifer,Portugal
36.51,7866,George,Judy,Portugal
53.65,2650,Boyd,Janice,Macedonia
63.41,9218,Peterson,Norma,Peru
40.65,2318,Anderson,Ryan,Portugal
69.07,7254,Jordan,Scott,Portugal
2.56,1064,Webb,Samuel,Cuba
84.58,7477,Gonzales,Robin,Portugal
40.59,1087,Romero,Brenda,Portugal
28.72,2371,Garcia,Sandra,Sweden
68.87,6777,Roberts,Ryan,China
79.09,8401,Cunningham,Bobby,Indonesia
39.86,4779,Peters,Teresa,Portugal
52.56,2397,Black,Debra,China
40.45,3182,Green,Juan,Sweden
5.8,8074,Scott,Nicholas,Indonesia
60.36,5217,Kelly,Betty,Portugal
25.88,603,Russell,Arthur,China
89.32,1978,Sanders,Anna,Czech Republic
71.62,4287,Matthews,Martha,Portugal
17.96,1435,Sanders,Howard,Portugal
65.69,7653,Gibson,Ruby,Malawi
82.63,9329,Roberts,Raymond,China
46.72,8220,Romero,Fred,Portugal
16.62,547,Fields,Andrea,Ukraine
94.44,604,Armstrong,Deborah,China
4.23,481,Baker,Sharon,Albania
29.14,7014,Roberts,Scott,Portugal
12.41,9042,Carroll,Christine,China
81.07,8558,Kennedy,Fred,Belize
58.86,6791,Frazier,Ralph,Czech Republic
35.3,3082,Rodriguez,Brandon,Portugal
1.55,7352,Bowman,Adam,China
69.96,118,Hawkins,Walter,Philippines
76.31,5498,Mendoza,Alan,Portugal
71.52,9773,Mccoy,Michael,Portugal
45.96,6610,Olson,Susan,China
58.63,349,Johnson,Joyce,Portugal
40.1,9495,Hamilton,Stephen,Philippines
37.97,9596,Kelley,Wayne,Indonesia
2.54,9249,Anderson,Brenda,Portugal
85.53,983,Ryan,Patrick,Ukraine
91.45,637,Adams,Randy,Indonesia
89.95,1573,Green,Mildred,China
4.97,6134,Bishop,Jeffrey,Portugal
88.63,8647,Owens,Howard,Indonesia
68.78,9626,Hill,Christine,Portugal
10.25,8473,Allen,Dennis,Indonesia
56.26,799,Hudson,Louis,Indonesia
88.67,3797,Robertson,Wayne,Canada
59.83,3089,Morris,Marilyn,China
69.44,9440,Reed,Jennifer,Portugal
94.36,7891,Jordan,Ruth,Portugal
27.25,6596,Hill,Andrea,Portugal
62.38,3990,Torres,Martin,Portugal
27.12,8865,Medina,Laura,Norway
76.54,5429,Chavez,Brian,Mexico
46.07,6291,Lawson,Eugene,Colombia
69.17,7128,Carroll,Annie,China
27.27,2590,Austin,Carlos,China
24.6,4301,Stewart,Gerald,United States
19.06,7030,Jenkins,Annie,Ecuador
77.36,8194,Lewis,Douglas,Portugal
99.47,6012,Snyder,Cheryl,Mexico
4.3,4804,Rivera,Alan,China
20.93,3301,Gardner,David,Malawi
19.88,6111,Williamson,David,Portugal
52.6,9135,Anderson,Lois,Kosovo
87.52,7264,Frazier,Henry,Sweden
14.04,5632,Bennett,Linda,Sweden
82.47,9307,White,Joyce,Portugal
95.3,3098,Freeman,Frances,Czech Republic
44.79,3607,Mccoy,Rose,Malta
32.66,9642,Rice,Jesse,Palestinian Territory
52.61,332,James,Bonnie,Russia
96.32,9564,Green,Deborah,China
47.85,4344,Russell,John,Portugal
74.83,9018,Myers,Tammy,Portugal
71.89,3603,Smith,Louise,Portugal
42.86,3374,Mcdonald,James,Thailand
70.92,1832,Harris,Lawrence,Japan
65.73,6783,Freeman,David,Uruguay
99.55,9800,Hanson,Ruby,Brazil
42.74,6161,Fisher,Louise,China
2.8,7405,Hanson,Joshua,Macedonia
27.2,9175,Ward,Albert,China
76.57,8191,Andrews,Laura,Sri Lanka
45.43,4530,Rodriguez,Phyllis,Sweden
21.77,9073,Henry,James,China
55.87,4402,Rodriguez,Ruby,Portugal
9.48,6244,Evans,Peter,Portugal
79.41,9520,Edwards,Deborah,Portugal
78.72,223,Ward,Antonio,Macedonia
65.22,3380,Chapman,Thomas,China
69.65,323,Green,Earl,Poland
32.29,3800,Moreno,Andrew,Brazil
67.38,3880,Butler,Kevin,Portugal
36.65,7632,Morales,Dorothy,Sweden
82.37,4212,Morrison,Daniel,Brazil
28.17,1935,Stewart,Martha,Brazil
8.73,5309,Murray,Angela,Portugal
47.82,5577,Price,Raymond,Azerbaijan
82.71,2083,Clark,Lisa,Russia
90.34,996,Riley,Jennifer,Venezuela
18.98,2730,Brown,Sarah,South Africa
75.74,7263,Grant,Betty,Portugal
63.11,9256,Black,Donald,Kazakhstan
92.27,6347,Howard,Joyce,Palestinian Territory
41.5,1072,Little,Angela,Sweden
1.98,2992,Freeman,Heather,Portugal
5.63,3371,Watkins,Timothy,Portugal
45.92,7317,Powell,Michael,Portugal
99.45,6359,Robertson,Peter,Greece
60.85,4102,Garza,Alan,Poland
62.15,5832,Patterson,Stephen,Argentina
16.42,6498,Fields,Kathy,Spain
91.81,5190,Fields,Louise,China
14.95,2720,Carter,Maria,Mexico
10.28,8945,Allen,Nicholas,Portugal
26.74,3999,Meyer,Diana,Portugal
94.55,7790,Sanders,Dennis,China
39.86,3032,Kim,Fred,Portugal
66.62,5569,Gonzales,Matthew,China
68.61,5060,Jenkins,Cheryl,Portugal
87.46,6824,Patterson,Louise,Sweden
24.4,4526,Nelson,Justin,Portugal
97.02,742,Duncan,Mary,Indonesia
72.64,8939,Wallace,Jerry,United States
25.71,334,Gordon,Alice,Philippines
27.87,4532,Ramirez,Ronald,Czech Republic
63.4,8021,Davis,Carl,France
27.22,8204,Bowman,Scott,Poland
93.23,7717,Hernandez,Frances,Portugal
2.29,3346,Garrett,Craig,Portugal
79.95,9596,Wagner,Tina,China
86.13,4179,Watkins,Jacqueline,Indonesia
39,3534,Ford,Mildred,China
64.11,3318,Harper,Carolyn,Indonesia
27,2669,Welch,Jason,China
43.72,6480,Howard,Mary,Ireland
93.36,4039,Flores,Lori,Portugal
93.99,4375,Reynolds,Janet,Indonesia
53,8528,Lawson,Theresa,Portugal
55.32,6050,Lane,Walter,Indonesia
9.5,721,Rice,Rebecca,Philippines
62.79,9518,Morales,Kathy,Portugal
66.13,6873,Shaw,Eric,Pakistan
2.6,4997,Hanson,Anthony,Thailand
21.13,4891,Miller,John,Dominican Republic
46.52,3919,Howell,Joseph,France
68.4,5536,Bennett,Helen,Indonesia
28.05,786,Fisher,Edward,Honduras
6.71,9757,Hamilton,Steve,Portugal
75.23,7749,White,Amanda,Cape Verde
94.51,2513,Shaw,Harold,Sri Lanka
62.62,8939,Walker,Steven,Portugal
58.16,4090,Willis,James,Indonesia
7.98,726,Frazier,Andrew,Portugal
8.08,8642,Castillo,Wayne,Australia
10.57,9152,Jacobs,Daniel,Indonesia
15.01,2294,Murray,Evelyn,Taiwan
24.84,9466,Gutierrez,Tammy,France
12,3294,Fox,Jerry,Portugal
50.86,9039,Porter,Henry,Maldives
21.85,5195,Fernandez,Billy,Portugal
60.34,1680,Brooks,Gregory,Portugal
85.17,5194,Cox,Jeffrey,Indonesia
11.79,2713,Phillips,Jeffrey,China
32.49,1145,Howard,Willie,Brazil
13.2,6023,Greene,Kathryn,Peru
71.26,2864,West,Denise,Colombia
63.94,8960,Griffin,Sandra,Czech Republic
16.89,5759,Hayes,Diana,Portugal
1.78,63,Williams,Roy,China
88.8,6544,Daniels,Cynthia,Portugal
30.6,54,Webb,Julia,China
67.26,1132,Campbell,Christina,Portugal
56.27,5802,Rivera,Jose,China
88.44,971,Cole,Katherine,France
24.1,1001,Alvarez,Judy,Russia
76.24,2976,Brooks,Fred,Ethiopia
71.43,9705,Brown,Marilyn,Portugal
